Y,X,id,typeKnoop
483901.699999999,115917.699999999,"14195114",Uitlaat vuilwater nooduitlaat
487425.000000001,120134.800000001,"14195420",(externe) Overstortput
487189.100000002,113457.800000001,"14195577",Uitlaat vuilwater nooduitlaat
486681.260000003,120767.489999998,"14195621",Overstort met signalering
486902.420000006,120930.93,"14195678",(externe) Overstortput
483843.700000002,115093.800000001,"14195718",Uitlaat vuilwater nooduitlaat
492341.530000002,122089.329999998,"14195730",Uitlaat gemengde overstort
481472.000000002,118509.300000001,"14195910",Uitlaat vuilwater nooduitlaat
487972.5,120901.600000001,"14196089",Uitlaat gemengde overstort
479974.95,131778.050000001,"14196166",Uitlaat gemengde overstort
488428.1278,123330.413400002,"14196176",Interne Overstortput
485259.300000003,113198.0,"14196218",Uitlaat vuilwater nooduitlaat
478589.100000003,128022.800000001,"14196279",Uitlaat vuilwater nooduitlaat
486289.44,121433.039999999,"14196323",Uitlaat gemengde overstort
491387.61,124709.07,"14196443",Uitlaat vuilwater nooduitlaat
480890.662500002,130477.7859,"14196482",Uitlaat gemengde overstort
491385.56,122428.190000001,"14196759",Uitlaat vuilwater nooduitlaat
485759.989999997,121943.780000001,"14196761",Uitlaat gemengde overstort
486140.799999999,121213.800000001,"14196795",(externe) Overstortput
486736.399999998,123503.800000001,"14196820",(externe) Overstortput
478768.320000002,131608.789999999,"14197048",(externe) Overstortput
483006.600000001,122023.899999998,"14197297",Uitlaat vuilwater nooduitlaat
486573.600000003,120065.399999999,"14197341",(externe) Overstortput
485911.309999998,121557.18,"14197645",Uitlaat gemengde overstort
487521.443000002,120658.405200001,"14197935",(externe) Overstortput
483880.999999999,115408.199999999,"14198361",Uitlaat vuilwater nooduitlaat
486592.000000002,124045.899999999,"14198363",Overstort met signalering
489351.980000002,122285.550000001,"14198448",Uitlaat gemengde overstort
486116.100000004,121445.399999999,"14199041",(externe) Overstortput
484997.2,113555.199999999,"14199243",Uitlaat vuilwater nooduitlaat
487843.650000001,121334.969999999,"14199247",(externe) Overstortput
492208.910000003,121644.66,"14199691",Uitlaat vuilwater nooduitlaat
488087.530000001,128452.52,"14199702",Uitlaat vuilwater nooduitlaat
488749.530000003,119887.899999999,"14200098",Uitlaat gemengde overstort
487219.489999999,121045.690000001,"14200150",(externe) Overstortput
488303.399999998,112300.0,"14200421",Uitlaat vuilwater nooduitlaat
488816.090000003,125726.199999999,"14200523",Uitlaat vuilwater nooduitlaat
489083.098000004,121173.796,"14200526",(externe) Overstortput
490138.84,112978.489999998,"14200684",Uitlaat gemengde overstort
489318.090000001,128558.120000001,"14200724",Uitlaat vuilwater nooduitlaat
484283.0,114119.0,"14201245",Uitlaat vuilwater nooduitlaat
481060.040000001,129951.079999998,"14201387",(externe) Overstortput
491495.519999998,126008.850000001,"14201484",Uitlaat vuilwater nooduitlaat
489234.909999999,122131.710000001,"14201576",(externe) Overstortput
487476.970000004,121725.809999999,"14201604",(externe) Overstortput
487244.470000001,122300.579999998,"14201621",Uitlaat gemengde overstort
489504.969999998,122464.52,"14201729",(externe) Overstortput
479623.925400001,131265.9661,"14201791",Interne Overstortput
486123.750000001,121654.940000001,"14201854",(externe) Overstortput
489456.300000001,125121.300000001,"14201872",Overstort met signalering
486506.700000004,123575.800000001,"14202094",(externe) Overstortput
486861.2,113802.600000001,"14202354",Uitlaat vuilwater nooduitlaat
484855.059999999,120579.449999999,"14202540",Uitlaat gemengde overstort
486075.2,125240.699999999,"14202667",Uitlaat vuilwater nooduitlaat
486644.300000002,113935.699999999,"14202732",Uitlaat vuilwater nooduitlaat
489488.590000001,120474.66,"14202793",Uitlaat vuilwater nooduitlaat
479522.699999999,129950.800000001,"14202899",(externe) Overstortput
483890.100000002,116021.300000001,"14202918",Uitlaat vuilwater nooduitlaat
489242.200000002,123385.0,"14203004",(externe) Overstortput
487121.100000003,120097.300000001,"14203203",(externe) Overstortput
487789.250000002,128021.760000002,"14203249",Uitlaat vuilwater nooduitlaat
493201.649999998,121008.68,"14203252",Uitlaat vuilwater nooduitlaat
485931.642799999,120927.404100001,"14203266",(externe) Overstortput
481726.000000002,118213.600000001,"14203319",Uitlaat vuilwater nooduitlaat
481772.600000003,118718.300000001,"14203407",Uitlaat vuilwater nooduitlaat
491489.780000001,126129.879999999,"14203814",Uitlaat vuilwater nooduitlaat
482931.84,122130.870000001,"14204152",Uitlaat vuilwater nooduitlaat
486595.900000001,120365.600000001,"14204213",Uitlaat gemengde overstort
490676.820000002,123430.949999999,"14204278",Uitlaat vuilwater nooduitlaat
480756.521300001,130076.6941,"14204344",Interne Overstortput
488834.690000003,125588.079999998,"14204677",Uitlaat vuilwater nooduitlaat
484890.280000004,119500.75,"14204745",Uitlaat gemengde overstort
485456.600000003,113807.5,"14204747",Interne Overstortput
490798.690000002,129992.859999999,"14204766",Uitlaat vuilwater nooduitlaat
484171.09,121850.149999998,"14204774",Interne Overstortput
488831.320000002,125644.530000001,"14204857",Uitlaat vuilwater nooduitlaat
488712.290000001,125900.75,"14205306",Uitlaat vuilwater nooduitlaat
488582.690000001,126134.239999998,"14205327",Uitlaat vuilwater nooduitlaat
480767.872999998,130856.1855,"14205468",Uitlaat gemengde overstort
487871.940000002,127818.68,"14205496",Uitlaat vuilwater nooduitlaat
480594.72,128365.879999999,"14205557",Uitlaat vuilwater nooduitlaat
487819.250000003,120996.629999999,"14205614",Uitlaat gemengde overstort
490333.020000002,114183.100000001,"14205919",Uitlaat vuilwater nooduitlaat
488650.000000002,120765.600000002,"14205951",(externe) Overstortput
487973.97,120902.18,"14206019",Uitlaat gemengde overstort
492361.880000002,122037.699999999,"14206066",Uitlaat gemengde overstort
484393.14,120548.809999999,"14206427",Uitlaat gemengde overstort
492555.780000004,122115.440000001,"14206457",Uitlaat gemengde overstort
486565.260000005,120686.07,"14206516",(externe) Overstortput
489024.890000001,118220.870000001,"14206590",Uitlaat vuilwater nooduitlaat
486804.399999999,125459.300000001,"14206796",Interne Overstortput
492288.910000003,121909.699999999,"14206867",Uitlaat vuilwater nooduitlaat
487661.460000003,121954.309999999,"14207105",Uitlaat gemengde overstort
488527.070000002,126225.300000001,"14207316",Uitlaat vuilwater nooduitlaat
480159.201999999,131369.006999999,"14207435",(externe) Overstortput
488082.840000002,120959.670000002,"14207446",Overstort met signalering
479966.280000003,129164.449999999,"14207487",Uitlaat vuilwater nooduitlaat
492123.800000003,121274.0,"14207587",Uitlaat vuilwater nooduitlaat
479971.670000002,131774.879999999,"14208416",(externe) Overstortput
485657.660000002,124409.16,"14208499",Uitlaat gemengde overstort
483827.600000001,114624.0,"14208580",Uitlaat vuilwater nooduitlaat
481918.610000001,121334.77,"14208646",Uitlaat vuilwater nooduitlaat
485693.280000003,120886.510000002,"14208723",(externe) Overstortput
488715.949999997,117344.190000001,"14208735",Uitlaat vuilwater nooduitlaat
485397.340000001,122196.609999999,"14209006",Uitlaat gemengde overstort
483007.800000005,121847.600000002,"14209088",Uitlaat vuilwater nooduitlaat
486747.800000003,119294.0,"14209125",(externe) Overstortput
487349.710000002,121072.489999998,"14209444",(externe) Overstortput
485298.499999999,113755.5,"14210014",Uitlaat vuilwater nooduitlaat
491455.170000003,126165.739999998,"14210330",Uitlaat vuilwater nooduitlaat
488380.520799998,123339.247699998,"14210357",(externe) Overstortput
487450.700000002,113185.399999999,"14210484",Uitlaat vuilwater nooduitlaat
487355.160000003,120933.800000001,"14210567",(externe) Overstortput
481787.190000004,127979.09,"14210726",Uitlaat vuilwater nooduitlaat
492191.100000004,121658.440000001,"14210734",Uitlaat vuilwater nooduitlaat
479299.440000003,131899.879999999,"14210831",Uitlaat gemengde overstort
486553.300000001,122423.199999999,"14210837",Uitlaat gemengde overstort
488740.3642,123804.8145,"14211347",Interne Overstortput
484620.991300005,121913.422200002,"14211482",Interne Overstortput
491376.980000001,126028.93,"14211654",Uitlaat vuilwater nooduitlaat
489217.5,125092.199999999,"14211738",(externe) Overstortput
489871.379999999,128365.739999998,"14211885",Uitlaat vuilwater nooduitlaat
488665.940000005,126003.210000001,"14212192",Uitlaat vuilwater nooduitlaat
485964.800000003,118894.399999999,"14212325",(externe) Overstortput
491578.440000003,126569.18,"14212376",Uitlaat vuilwater nooduitlaat
489406.629999999,124280.370000001,"14212505",Uitlaat vuilwater nooduitlaat
486863.940000002,122552.449999999,"14212547",Overstort met signalering
486082.649999999,122855.489999998,"14212581",Uitlaat gemengde overstort
484941.830000002,116041.5,"14212619",Uitlaat vuilwater nooduitlaat
490138.47,122493.489999998,"14212808",(externe) Overstortput
483922.699999997,115930.5,"14212878",Uitlaat vuilwater nooduitlaat
486712.700000002,124353.300000001,"14212951",Overstort met signalering
486829.000000001,113802.300000001,"14213144",Uitlaat vuilwater nooduitlaat
488118.08,121136.27,"14213194",(externe) Overstortput
484463.000000003,114268.199999999,"14213195",Uitlaat vuilwater nooduitlaat
485696.300000003,121548.420000002,"14213385",Uitlaat gemengde overstort
483085.129999998,118344.23,"14213525",Uitlaat vuilwater nooduitlaat
483370.000000001,115349.0,"14213723",Uitlaat vuilwater nooduitlaat
486143.499999999,121214.5,"14213797",Uitlaat gemengde overstort
486281.889999999,123192.18,"14214013",(externe) Overstortput
481768.030000001,128012.890000001,"14214066",Uitlaat vuilwater nooduitlaat
485109.920000002,120901.440000001,"14214173",(externe) Overstortput
485531.0,118695.600000001,"14214256",Uitlaat gemengde overstort
484931.4,115923.899999999,"14214262",Uitlaat vuilwater nooduitlaat
489657.489999999,123869.48,"14214539",Uitlaat gemengde overstort
483932.899999999,116402.800000001,"14214578",Uitlaat vuilwater nooduitlaat
489374.380000001,124089.07,"14214684",(externe) Overstortput
487078.131000003,121552.5304,"14215027",Uitlaat gemengde overstort
484803.91,124087.43,"14215744",Uitlaat gemengde overstort
491069.579999999,126173.5,"14215752",Uitlaat vuilwater nooduitlaat
492385.170800001,121968.8946,"14215958",(externe) Overstortput
487498.050000002,121071.18,"14216032",(externe) Overstortput
485572.65,126728.350000001,"14216120",Uitlaat vuilwater nooduitlaat
486287.070000002,121432.120000001,"14216277",Overstort met signalering
486587.02,122430.059999999,"14216329",(externe) Overstortput
492116.86,121864.460000001,"14216376",Uitlaat vuilwater nooduitlaat
478470.600000003,126616.899999999,"14216477",Uitlaat vuilwater nooduitlaat
486701.809999999,123629.34,"14216516",Uitlaat gemengde overstort
485092.800000001,118613.5,"14216559",Overstort met signalering
485033.790000004,123255.779199999,"14216621",Uitlaat gemengde overstort
488095.200000004,112514.0,"14216842",Uitlaat vuilwater nooduitlaat
486371.850000002,113137.949999999,"14216867",Uitlaat vuilwater nooduitlaat
485530.600000003,118697.199999999,"14217088",(externe) Overstortput
486083.000000001,123430.0,"14217094",Uitlaat gemengde overstort
484705.21,119131.859999999,"14217230",Uitlaat gemengde overstort
487728.510000004,121256.460000001,"14217422",(externe) Overstortput
488620.840000001,113292.600000002,"14217432",Uitlaat vuilwater nooduitlaat
485832.499999999,121012.600000001,"14217518",Overstort met signalering
481482.700000002,118733.800000001,"14217615",Uitlaat vuilwater nooduitlaat
484565.239999998,121626.23,"14217829",Uitlaat gemengde overstort
486359.199999999,114073.699999999,"14217915",Uitlaat vuilwater nooduitlaat
488288.508299998,119996.3563,"14218100",Interne Overstortput
483939.800000001,116492.699999999,"14218102",Uitlaat vuilwater nooduitlaat
484526.11,118848.280000001,"14218132",(externe) Overstortput
487409.250000002,121768.600000002,"14218164",(externe) Overstortput
487735.099999998,119739.100000001,"14218283",Uitlaat gemengde overstort
488001.109999999,128264.170000002,"14218320",Uitlaat vuilwater nooduitlaat
486077.61,112899.960000001,"14218595",Uitlaat vuilwater nooduitlaat
488233.958500002,120077.344099998,"14219315",(externe) Overstortput
493069.540000001,121430.469999999,"14219609",Uitlaat vuilwater nooduitlaat
484431.700000004,125456.0,"14220044",Uitlaat vuilwater nooduitlaat
480727.035300002,130079.731699999,"14220164",(externe) Overstortput
490622.940000002,129763.710000001,"14220195",Uitlaat vuilwater nooduitlaat
484363.211500001,123578.521299999,"14220241",(externe) Overstortput
483228.899999998,123766.100000001,"14220315",Uitlaat vuilwater nooduitlaat
490713.350000001,121515.789999999,"14220488",Uitlaat vuilwater nooduitlaat
488425.99,126295.449999999,"14220677",Uitlaat vuilwater nooduitlaat
487130.920000005,121573.84,"14220683",Uitlaat gemengde overstort
486599.100000001,124514.0,"14220785",(externe) Overstortput
488405.510000002,126307.109999999,"14220899",Uitlaat vuilwater nooduitlaat
488984.704300002,123530.0649,"14221062",Interne Overstortput
486597.700000001,120367.800000001,"14221088",(externe) Overstortput
